group	fill
1	#EAD0CD
2	#E9CFCC
3	#E8CECA
4	#E8CCC8
5	#E7CAC6
6	#E6C8C5
7	#E5C7C3
8	#E4C6C2
9	#E4C4C0
10	#E3C3BF
11	#E2C1BD
12	#E1BFBB
13	#E0BDB8
14	#DFBAB6
15	#DEB8B3
16	#DCB5B1
17	#D9B0AA
18	#D6AAA4
19	#D3A49E
20	#D09E98
21	#CE9A94
22	#CC9791
23	#CA948D
24	#C8908A
25	#C58C85
26	#C28780
27	#BF827B
28	#BC7C75
29	#B97770
30	#B6726B
31	#F0DEDB
32	#F0DDDA
33	#EFDBD9
34	#EED9D7
35	#EDD8D5
36	#EDD6D3
37	#ECD5D2
38	#EBD3D0
39	#EBD2CF
40	#EAD0CD
41	#E9CFCC
42	#E8CDCA
43	#E7CBC7
44	#E6C8C5
45	#E5C6C2
46	#E3C3BF
47	#E0BDB9
48	#DDB7B2
49	#DAB1AC
50	#D7ACA6
51	#D4A6A0
52	#D1A09A
53	#CF9C96
54	#CD9993
55	#CA948E
56	#C78F89
57	#C48A83
58	#C1857E
59	#BE7F78
60	#BB7A73
61	#F6EBEA
62	#F6EBE9
63	#F5E9E7
64	#F5E7E5
65	#F4E6E4
66	#F3E4E2
67	#F2E3E1
68	#F2E1DF
69	#F1E0DD
70	#F0DEDC
71	#F0DDDA
72	#EFDBD8
73	#EED9D6
74	#EDD6D3
75	#ECD4D1
76	#EAD0CD
77	#E7CBC7
78	#E4C5C1
79	#E1BFBA
80	#DEB9B4
81	#DBB3AE
82	#D8ADA8
83	#D5A8A2
84	#D1A19B
85	#CE9C96
86	#CC9791
87	#C9928C
88	#C68D86
89	#C38881
90	#C0827B
91	#FDF9F9
92	#FCF8F8
93	#FBF7F6
94	#FBF5F4
95	#FAF4F3
96	#F9F2F1
97	#F9F1EF
98	#F8EFEE
99	#F7EDEC
100	#F7ECEA
101	#F6EAE9
102	#F5E9E7
103	#F4E7E5
104	#F3E5E3
105	#F2E2E0
106	#F0DEDC
107	#EED8D5
108	#EBD2CF
109	#E8CCC9
110	#E5C6C3
111	#E2C1BC
112	#DFBBB6
113	#DCB4AF
114	#D8ADA7
115	#D4A6A0
116	#D09F99
117	#CD9A94
118	#CB958F
119	#C89089
120	#C58B84
121	#F9F8FC
122	#F9F8FC
123	#FAFAFD
124	#FCFBFD
125	#FDFDFE
126	#FEFEFF
127	#FFFEFE
128	#FEFDFD
129	#FDFBFB
130	#FDFAF9
131	#FCF8F8
132	#FBF6F6
133	#FBF5F4
134	#FAF3F2
135	#F9F0EF
136	#F7ECEA
